tt,te,tw,trace_id,timestamp,1,2,3,4,5,6,tt__1,te__1,tw__1,1__1,2__1,3__1,4__1,5__1,6__1,labels,te_true
11665.0,11665.0,450029.0,208196,2012-02-11 05:00:29,0,0,1,0,0,0,0.0,0.0,438364.0,1,0,0,0,0,0,4,920417.0
932082.0,920417.0,160846.0,208196,2012-02-21 20:40:46,0,0,0,0,1,0,11665.0,11665.0,450029.0,0,0,1,0,0,0,5,85537.0
1017619.0,85537.0,246383.0,208196,2012-02-22 20:26:23,0,0,0,0,0,1,932082.0,920417.0,160846.0,0,0,0,0,1,0,3,1482.0
1019101.0,1482.0,247865.0,208196,2012-02-22 20:51:05,0,0,0,1,0,0,1017619.0,85537.0,246383.0,0,0,0,0,0,1,5,25623.0
1044724.0,25623.0,273488.0,208196,2012-02-23 03:58:08,0,0,0,0,0,1,1019101.0,1482.0,247865.0,0,0,0,1,0,0,3,54042.0
1098766.0,54042.0,327530.0,208196,2012-02-23 18:58:50,0,0,0,1,0,0,1044724.0,25623.0,273488.0,0,0,0,0,0,1,3,1993.0
502.0,502.0,440994.0,175437,2011-10-08 02:29:54,0,0,1,0,0,0,0.0,0.0,440492.0,1,0,0,0,0,0,4,606667.0
607169.0,606667.0,442861.0,175437,2011-10-15 03:01:01,0,0,0,0,1,0,502.0,502.0,440994.0,0,0,1,0,0,0,5,681270.0
1288439.0,681270.0,519331.0,175437,2011-10-23 00:15:31,0,0,0,0,0,1,607169.0,606667.0,442861.0,0,0,0,0,1,0,3,149044.0
1437483.0,149044.0,63575.0,175437,2011-10-24 17:39:35,0,0,0,1,0,0,1288439.0,681270.0,519331.0,0,0,0,0,0,1,5,23899.0
1461382.0,23899.0,87474.0,175437,2011-10-25 00:17:54,0,0,0,0,0,1,1437483.0,149044.0,63575.0,0,0,0,1,0,0,3,2048.0
1463430.0,2048.0,89522.0,175437,2011-10-25 00:52:02,0,0,0,1,0,0,1461382.0,23899.0,87474.0,0,0,0,0,0,1,5,60930.0
332.0,332.0,442962.0,175455,2011-10-08 03:02:42,0,0,1,0,0,0,0.0,0.0,442630.0,1,0,0,0,0,0,4,611199.0
611531.0,611199.0,449361.0,175455,2011-10-15 04:49:21,0,0,0,0,1,0,332.0,332.0,442962.0,0,0,1,0,0,0,5,926980.0
610736.0,610736.0,524666.0,208229,2012-02-19 01:44:26,0,0,0,0,1,0,0.0,0.0,518730.0,0,0,1,0,0,0,5,257739.0
868475.0,257739.0,177605.0,208229,2012-02-22 01:20:05,0,0,0,0,0,1,610736.0,610736.0,524666.0,0,0,0,0,1,0,3,67642.0
936117.0,67642.0,245247.0,208229,2012-02-22 20:07:27,0,0,0,1,0,0,868475.0,257739.0,177605.0,0,0,0,0,0,1,5,427450.0
1363567.0,427450.0,67897.0,208229,2012-02-27 18:51:37,0,0,0,0,0,1,936117.0,67642.0,245247.0,0,0,0,1,0,0,3,17971.0
1381538.0,17971.0,85868.0,208229,2012-02-27 23:51:08,0,0,0,1,0,0,1363567.0,427450.0,67897.0,0,0,0,0,0,1,3,67078.0
29.0,29.0,443778.0,208232,2012-02-11 03:16:18,0,0,1,0,0,0,0.0,0.0,443749.0,1,0,0,0,0,0,2,1184502.0
49854.0,49854.0,498238.0,175473,2011-10-08 18:23:58,0,0,1,0,0,0,0.0,0.0,448384.0,1,0,0,0,0,0,2,9565.0
8007.0,8007.0,453493.0,208241,2012-02-11 05:58:13,0,0,1,0,0,0,0.0,0.0,445486.0,1,0,0,0,0,0,4,583557.0
591564.0,583557.0,432250.0,208241,2012-02-18 00:04:10,0,0,0,0,1,0,8007.0,8007.0,453493.0,0,0,1,0,0,0,5,1107947.0
1699511.0,1107947.0,330597.0,208241,2012-03-01 19:49:57,0,0,0,0,0,1,591564.0,583557.0,432250.0,0,0,0,0,1,0,3,5084.0
1704595.0,5084.0,335681.0,208241,2012-03-01 21:14:41,0,0,0,1,0,0,1699511.0,1107947.0,330597.0,0,0,0,0,0,1,5,89187.0
1793782.0,89187.0,424868.0,208241,2012-03-02 22:01:08,0,0,0,0,0,1,1704595.0,5084.0,335681.0,0,0,0,1,0,0,5,248207.0
650.0,650.0,445377.0,208244,2012-02-11 03:42:57,0,0,0,0,1,0,0.0,0.0,444727.0,0,0,1,0,0,0,5,1450534.0
1451184.0,1450534.0,81511.0,208244,2012-02-27 22:38:31,0,0,0,0,0,1,650.0,650.0,445377.0,0,0,0,0,1,0,3,21922.0
1473106.0,21922.0,103433.0,208244,2012-02-28 04:43:53,0,0,0,1,0,0,1451184.0,1450534.0,81511.0,0,0,0,0,0,1,5,236723.0
1709829.0,236723.0,340156.0,208244,2012-03-01 22:29:16,0,0,0,0,0,1,1473106.0,21922.0,103433.0,0,0,0,1,0,0,3,71.0
165.0,165.0,447987.0,208247,2012-02-11 04:26:27,0,0,0,0,1,0,0.0,0.0,447822.0,0,0,1,0,0,0,5,835980.0
836145.0,835980.0,74367.0,208247,2012-02-20 20:39:27,0,0,0,0,0,1,165.0,165.0,447987.0,0,0,0,0,1,0,5,1286.0
265.0,265.0,447311.0,208250,2012-02-11 04:15:11,0,0,1,0,0,0,0.0,0.0,447046.0,1,0,0,0,0,0,2,828831.0
2137.0,2137.0,449066.0,208253,2012-02-11 04:44:26,0,0,1,0,0,0,0.0,0.0,446929.0,1,0,0,0,0,0,4,424.0
2561.0,424.0,449490.0,208253,2012-02-11 04:51:30,0,0,0,0,1,0,2137.0,2137.0,449066.0,0,0,1,0,0,0,4,54920.0
6548.0,6548.0,504950.0,175491,2011-10-08 20:15:50,0,0,0,0,1,0,0.0,0.0,498402.0,0,0,1,0,0,0,5,1377392.0
29027.0,29027.0,83931.0,208259,2012-02-13 23:18:51,0,0,1,0,0,0,0.0,0.0,54904.0,1,0,0,0,0,0,4,109406.0
138433.0,109406.0,193337.0,208259,2012-02-15 05:42:17,0,0,0,0,1,0,29027.0,29027.0,83931.0,0,0,1,0,0,0,4,2053311.0
3678.0,3678.0,502337.0,175494,2011-10-08 19:32:17,0,0,0,0,1,0,0.0,0.0,498659.0,0,0,1,0,0,0,5,1473572.0
12793.0,12793.0,511434.0,175497,2011-10-08 22:03:54,0,0,0,0,1,0,0.0,0.0,498641.0,0,0,1,0,0,0,5,1988811.0
86.0,86.0,453676.0,208283,2012-02-11 06:01:16,0,0,0,0,1,0,0.0,0.0,453590.0,0,0,1,0,0,0,4,585085.0
893213.0,893213.0,186768.0,208286,2012-02-22 03:52:48,0,0,0,0,1,0,0.0,0.0,503155.0,0,0,1,0,0,0,4,246370.0
1579.0,1579.0,502485.0,175519,2011-10-08 19:34:45,0,0,1,0,0,0,0.0,0.0,500906.0,1,0,0,0,0,0,2,2087.0
480.0,480.0,523707.0,208289,2012-02-12 01:28:27,0,0,0,0,1,0,0.0,0.0,523227.0,0,0,1,0,0,0,4,252873.0
1979.0,1979.0,503306.0,175525,2011-10-08 19:48:26,0,0,1,0,0,0,0.0,0.0,501327.0,1,0,0,0,0,0,4,617262.0
619241.0,617262.0,515768.0,175525,2011-10-15 23:16:08,0,0,0,0,1,0,1979.0,1979.0,503306.0,0,0,1,0,0,0,4,2055542.0
64.0,64.0,500799.0,175534,2011-10-08 19:06:39,0,0,0,0,1,0,0.0,0.0,500735.0,0,0,1,0,0,0,4,2675314.0
4602.0,4602.0,507554.0,208310,2012-02-11 20:59:14,0,0,1,0,0,0,0.0,0.0,502952.0,1,0,0,0,0,0,4,793961.0
798563.0,793961.0,91915.0,208310,2012-02-21 01:31:55,0,0,0,0,1,0,4602.0,4602.0,507554.0,0,0,1,0,0,0,5,675403.0
1473966.0,675403.0,162518.0,208310,2012-02-28 21:08:38,0,0,0,0,0,1,798563.0,793961.0,91915.0,0,0,0,0,1,0,3,11047.0
1485013.0,11047.0,173565.0,208310,2012-02-29 00:12:45,0,0,0,1,0,0,1473966.0,675403.0,162518.0,0,0,0,0,0,1,3,789872.0
13.0,13.0,503673.0,175543,2011-10-08 19:54:33,0,0,0,0,1,0,0.0,0.0,503660.0,0,0,1,0,0,0,5,1136595.0
1136608.0,1136595.0,430668.0,175543,2011-10-21 23:37:48,0,0,0,0,0,1,13.0,13.0,503673.0,0,0,0,0,1,0,3,242787.0
1379395.0,242787.0,68655.0,175543,2011-10-24 19:04:15,0,0,0,1,0,0,1136608.0,1136595.0,430668.0,0,0,0,0,0,1,5,270071.0
1649466.0,270071.0,338726.0,175543,2011-10-27 22:05:26,0,0,0,0,0,1,1379395.0,242787.0,68655.0,0,0,0,1,0,0,5,7246.0
616066.0,616066.0,515297.0,175546,2011-10-15 23:08:17,0,0,0,0,1,0,0.0,0.0,504031.0,0,0,1,0,0,0,5,1030602.0
601274.0,601274.0,507103.0,175552,2011-10-15 20:51:43,0,0,0,0,1,0,0.0,0.0,510629.0,0,0,1,0,0,0,5,872259.0
1473533.0,872259.0,169762.0,175552,2011-10-25 23:09:22,0,0,0,0,0,1,601274.0,601274.0,507103.0,0,0,0,0,1,0,5,71203.0
245.0,245.0,514623.0,175567,2011-10-08 22:57:03,0,0,0,0,1,0,0.0,0.0,514378.0,0,0,1,0,0,0,5,1358646.0
591966.0,591966.0,501821.0,175573,2011-10-15 19:23:41,0,0,0,0,1,0,0.0,0.0,514655.0,0,0,1,0,0,0,4,2674298.0
171253.0,171253.0,70226.0,208343,2012-02-13 19:30:26,0,0,1,0,0,0,0.0,0.0,503773.0,1,0,0,0,0,0,4,76.0
171329.0,76.0,70302.0,208343,2012-02-13 19:31:42,0,0,0,0,1,0,171253.0,171253.0,70226.0,0,0,1,0,0,0,5,703274.0
610.0,610.0,502353.0,208349,2012-02-11 19:32:33,0,0,1,0,0,0,0.0,0.0,501743.0,1,0,0,0,0,0,4,497.0
1107.0,497.0,502850.0,208349,2012-02-11 19:40:50,0,0,0,0,1,0,610.0,610.0,502353.0,0,0,1,0,0,0,5,1120710.0
1121817.0,1120710.0,413960.0,208349,2012-02-24 18:59:20,0,0,0,0,0,1,1107.0,497.0,502850.0,0,0,0,0,1,0,3,10583.0
1132400.0,10583.0,424543.0,208349,2012-02-24 21:55:43,0,0,0,1,0,0,1121817.0,1120710.0,413960.0,0,0,0,0,0,1,5,415929.0
612132.0,612132.0,521797.0,175582,2011-10-16 00:56:37,0,0,0,0,1,0,0.0,0.0,514465.0,0,0,1,0,0,0,5,1033287.0
1645419.0,1033287.0,345484.0,175582,2011-10-27 23:58:04,0,0,0,0,0,1,612132.0,612132.0,521797.0,0,0,0,0,1,0,3,78.0
1645497.0,78.0,345562.0,175582,2011-10-27 23:59:22,0,0,0,1,0,0,1645419.0,1033287.0,345484.0,0,0,0,0,0,1,5,58248.0
35.0,35.0,514636.0,175585,2011-10-08 22:57:16,0,0,0,0,1,0,0.0,0.0,514601.0,0,0,1,0,0,0,5,1636679.0
1636714.0,1636679.0,336915.0,175585,2011-10-27 21:35:15,0,0,0,0,0,1,35.0,35.0,514636.0,0,0,0,0,1,0,3,18410.0
1655124.0,18410.0,355325.0,175585,2011-10-28 02:42:05,0,0,0,1,0,0,1636714.0,1636679.0,336915.0,0,0,0,0,0,1,5,50163.0
4731.0,4731.0,508481.0,208358,2012-02-11 21:14:41,0,0,1,0,0,0,0.0,0.0,503750.0,1,0,0,0,0,0,4,1402399.0
1407130.0,1402399.0,96480.0,208358,2012-02-28 02:48:00,0,0,0,0,1,0,4731.0,4731.0,508481.0,0,0,1,0,0,0,5,597086.0
2004216.0,597086.0,88766.0,208358,2012-03-06 00:39:26,0,0,0,0,0,1,1407130.0,1402399.0,96480.0,0,0,0,0,1,0,3,15463.0
2019679.0,15463.0,104229.0,208358,2012-03-06 04:57:09,0,0,0,1,0,0,2004216.0,597086.0,88766.0,0,0,0,0,0,1,3,58351.0
164451.0,164451.0,69877.0,208364,2012-02-13 19:24:37,0,0,1,0,0,0,0.0,0.0,510226.0,1,0,0,0,0,0,2,7092.0
147.0,147.0,62067.0,175606,2011-10-10 17:14:27,0,0,0,0,1,0,0.0,0.0,61920.0,0,0,1,0,0,0,5,882755.0
882902.0,882755.0,340022.0,175606,2011-10-20 22:27:02,0,0,0,0,0,1,147.0,147.0,62067.0,0,0,0,0,1,0,5,67478.0
76.0,76.0,511388.0,208382,2012-02-11 22:03:08,0,0,0,0,1,0,0.0,0.0,511312.0,0,0,1,0,0,0,4,529251.0
1056.0,1056.0,64342.0,175624,2011-10-10 17:52:22,0,0,0,0,1,0,0.0,0.0,63286.0,0,0,1,0,0,0,5,621732.0
15589.0,15589.0,77308.0,175627,2011-10-10 21:28:28,0,0,1,0,0,0,0.0,0.0,61719.0,1,0,0,0,0,0,4,336109.0
351698.0,336109.0,413417.0,175627,2011-10-14 18:50:17,0,0,0,0,1,0,15589.0,15589.0,77308.0,0,0,1,0,0,0,5,354532.0
435505.0,435505.0,351152.0,208403,2012-02-17 01:32:32,0,0,0,0,1,0,0.0,0.0,520447.0,0,0,1,0,0,0,5,1869383.0
608765.0,608765.0,519229.0,208412,2012-02-19 00:13:49,0,0,0,0,1,0,0.0,0.0,515264.0,0,0,1,0,0,0,5,778446.0
1387211.0,778446.0,88075.0,208412,2012-02-28 00:27:55,0,0,0,0,0,1,608765.0,608765.0,519229.0,0,0,0,0,1,0,5,66756.0
5021.0,5021.0,68751.0,175651,2011-10-10 19:05:51,0,0,1,0,0,0,0.0,0.0,63730.0,1,0,0,0,0,0,4,49.0
5070.0,49.0,68800.0,175651,2011-10-10 19:06:40,0,0,0,0,1,0,5021.0,5021.0,68751.0,0,0,1,0,0,0,5,3303508.0
3308578.0,3303508.0,348308.0,175651,2011-11-18 00:45:08,0,0,0,0,0,1,5070.0,49.0,68800.0,0,0,0,0,1,0,3,2799.0
3311377.0,2799.0,351107.0,175651,2011-11-18 01:31:47,0,0,0,1,0,0,3308578.0,3303508.0,348308.0,0,0,0,0,0,1,3,422019.0
38430.0,38430.0,101692.0,175657,2011-10-11 04:14:52,0,0,0,0,1,0,0.0,0.0,63262.0,0,0,1,0,0,0,5,933963.0
972393.0,933963.0,430855.0,175657,2011-10-21 23:40:55,0,0,0,0,0,1,38430.0,38430.0,101692.0,0,0,0,0,1,0,5,246853.0
2483.0,2483.0,71958.0,208430,2012-02-13 19:59:18,0,0,0,0,1,0,0.0,0.0,69475.0,0,0,1,0,0,0,4,623962.0
150332.0,150332.0,71388.0,208433,2012-02-13 19:49:48,0,0,1,0,0,0,0.0,0.0,525856.0,1,0,0,0,0,0,4,31572.0
181904.0,31572.0,102960.0,208433,2012-02-14 04:36:00,0,0,0,0,1,0,150332.0,150332.0,71388.0,0,0,1,0,0,0,4,2144619.0
2103.0,2103.0,67408.0,175669,2011-10-10 18:43:28,0,0,0,0,1,0,0.0,0.0,65305.0,0,0,1,0,0,0,4,2676718.0
7213.0,7213.0,70880.0,175675,2011-10-10 19:41:20,0,0,1,0,0,0,0.0,0.0,63667.0,1,0,0,0,0,0,2,2586823.0
7066.0,7066.0,69439.0,175681,2011-10-10 19:17:19,0,0,1,0,0,0,0.0,0.0,62373.0,1,0,0,0,0,0,2,252590.0
24552.0,24552.0,92625.0,175684,2011-10-11 01:43:45,0,0,0,0,1,0,0.0,0.0,68073.0,0,0,1,0,0,0,5,747721.0
772273.0,747721.0,235546.0,175684,2011-10-19 17:25:46,0,0,0,0,0,1,24552.0,24552.0,92625.0,0,0,0,0,1,0,3,281.0
772554.0,281.0,235827.0,175684,2011-10-19 17:30:27,0,0,0,1,0,0,772273.0,747721.0,235546.0,0,0,0,0,0,1,5,693441.0
1465995.0,693441.0,324468.0,175684,2011-10-27 18:07:48,0,0,0,0,0,1,772554.0,281.0,235827.0,0,0,0,1,0,0,5,9753.0
2880.0,2880.0,65976.0,175687,2011-10-10 18:19:36,0,0,1,0,0,0,0.0,0.0,63096.0,1,0,0,0,0,0,4,631581.0
634461.0,631581.0,92757.0,175687,2011-10-18 01:45:57,0,0,0,0,1,0,2880.0,2880.0,65976.0,0,0,1,0,0,0,4,147590.0
95323.0,95323.0,168183.0,208457,2012-02-14 22:43:03,0,0,0,0,1,0,0.0,0.0,72860.0,0,0,1,0,0,0,5,529011.0
624334.0,529011.0,92394.0,208457,2012-02-21 01:39:54,0,0,0,0,0,1,95323.0,95323.0,168183.0,0,0,0,0,1,0,3,10538.0
634872.0,10538.0,102932.0,208457,2012-02-21 04:35:32,0,0,0,1,0,0,624334.0,529011.0,92394.0,0,0,0,0,0,1,5,136309.0
127.0,127.0,69062.0,175690,2011-10-10 19:11:02,0,0,0,0,1,0,0.0,0.0,68935.0,0,0,1,0,0,0,4,630900.0
8596.0,8596.0,70975.0,175699,2011-10-10 19:42:55,0,0,1,0,0,0,0.0,0.0,62379.0,1,0,0,0,0,0,4,115800.0
124396.0,115800.0,186775.0,175699,2011-10-12 03:52:55,0,0,0,0,1,0,8596.0,8596.0,70975.0,0,0,1,0,0,0,4,598553.0
9131.0,9131.0,71559.0,175702,2011-10-10 19:52:39,0,0,1,0,0,0,0.0,0.0,62428.0,1,0,0,0,0,0,2,778594.0
24.0,24.0,65887.0,208481,2012-02-13 18:18:07,0,0,1,0,0,0,0.0,0.0,65863.0,1,0,0,0,0,0,4,794779.0
794803.0,794779.0,255866.0,208481,2012-02-22 23:04:26,0,0,0,0,1,0,24.0,24.0,65887.0,0,0,1,0,0,0,4,1384926.0
9608.0,9608.0,72420.0,175714,2011-10-10 20:07:00,0,0,1,0,0,0,0.0,0.0,62812.0,1,0,0,0,0,0,2,23085.0
1453620.0,1453620.0,332865.0,175720,2011-10-27 20:27:45,0,0,0,0,1,0,0.0,0.0,88845.0,0,0,1,0,0,0,4,449247.0
18164.0,18164.0,84352.0,208490,2012-02-13 23:25:52,0,0,1,0,0,0,0.0,0.0,66188.0,1,0,0,0,0,0,4,705889.0
724053.0,705889.0,185441.0,208490,2012-02-22 03:30:41,0,0,0,0,1,0,18164.0,18164.0,84352.0,0,0,1,0,0,0,4,1708007.0
116489.0,116489.0,186932.0,175726,2011-10-12 03:55:32,0,0,0,0,1,0,0.0,0.0,70443.0,0,0,1,0,0,0,4,690995.0
636416.0,636416.0,102898.0,175735,2011-10-18 04:34:58,0,0,0,0,1,0,0.0,0.0,71282.0,0,0,1,0,0,0,5,222270.0
858686.0,222270.0,325168.0,175735,2011-10-20 18:19:28,0,0,0,0,0,1,636416.0,636416.0,102898.0,0,0,0,0,1,0,3,104.0
858790.0,104.0,325272.0,175735,2011-10-20 18:21:12,0,0,0,1,0,0,858686.0,222270.0,325168.0,0,0,0,0,0,1,5,965226.0
1824016.0,965226.0,80898.0,175735,2011-10-31 22:28:18,0,0,0,0,0,1,858790.0,104.0,325272.0,0,0,0,1,0,0,3,10589.0
21775.0,21775.0,92758.0,175741,2011-10-11 01:45:58,0,0,0,0,1,0,0.0,0.0,70983.0,0,0,1,0,0,0,5,1545722.0
1567497.0,1545722.0,428880.0,175741,2011-10-28 23:08:00,0,0,0,0,0,1,21775.0,21775.0,92758.0,0,0,0,0,1,0,5,730.0
9642.0,9642.0,72310.0,175744,2011-10-10 20:05:10,0,0,1,0,0,0,0.0,0.0,62668.0,1,0,0,0,0,0,2,2585396.0
782502.0,782502.0,255673.0,208520,2012-02-22 23:01:13,0,0,0,0,1,0,0.0,0.0,77971.0,0,0,1,0,0,0,5,504045.0
1286547.0,504045.0,154918.0,208520,2012-02-28 19:01:58,0,0,0,0,0,1,782502.0,782502.0,255673.0,0,0,0,0,1,0,3,1483.0
1288030.0,1483.0,156401.0,208520,2012-02-28 19:26:41,0,0,0,1,0,0,1286547.0,504045.0,154918.0,0,0,0,0,0,1,5,77744.0
1365774.0,77744.0,234145.0,208520,2012-02-29 17:02:25,0,0,0,0,0,1,1288030.0,1483.0,156401.0,0,0,0,1,0,0,5,4921.0
11753.0,11753.0,74844.0,175756,2011-10-10 20:47:24,0,0,1,0,0,0,0.0,0.0,63091.0,1,0,0,0,0,0,4,598965.0
610718.0,598965.0,69009.0,175756,2011-10-17 19:10:09,0,0,0,0,1,0,11753.0,11753.0,74844.0,0,0,1,0,0,0,5,360608.0
971326.0,360608.0,429617.0,175756,2011-10-21 23:20:17,0,0,0,0,0,1,610718.0,598965.0,69009.0,0,0,0,0,1,0,3,8629.0
979955.0,8629.0,438246.0,175756,2011-10-22 01:44:06,0,0,0,1,0,0,971326.0,360608.0,429617.0,0,0,0,0,0,1,5,58762.0
9014.0,9014.0,72515.0,175759,2011-10-10 20:08:35,0,0,1,0,0,0,0.0,0.0,63501.0,1,0,0,0,0,0,2,26022.0
616605.0,616605.0,90109.0,208532,2012-02-21 01:01:49,0,0,0,0,1,0,0.0,0.0,78304.0,0,0,1,0,0,0,5,679018.0
1295623.0,679018.0,164327.0,208532,2012-02-28 21:38:47,0,0,0,0,0,1,616605.0,616605.0,90109.0,0,0,0,0,1,0,3,7443.0
1303066.0,7443.0,171770.0,208532,2012-02-28 23:42:50,0,0,0,1,0,0,1295623.0,679018.0,164327.0,0,0,0,0,0,1,5,260854.0
139.0,139.0,72177.0,175774,2011-10-10 20:02:57,0,0,0,0,1,0,0.0,0.0,72038.0,0,0,1,0,0,0,4,628214.0
120.0,120.0,67199.0,208544,2012-02-13 18:39:59,0,0,1,0,0,0,0.0,0.0,67079.0,1,0,0,0,0,0,2,36789.0
6291.0,6291.0,89667.0,175780,2011-10-11 00:54:27,0,0,0,0,1,0,0.0,0.0,83376.0,0,0,1,0,0,0,4,2654466.0
615856.0,615856.0,90556.0,208550,2012-02-21 01:09:16,0,0,0,0,1,0,0.0,0.0,79500.0,0,0,1,0,0,0,5,1439231.0
111737.0,111737.0,189158.0,208553,2012-02-15 04:32:38,0,0,0,0,1,0,0.0,0.0,77421.0,0,0,1,0,0,0,4,2035349.0
17548.0,17548.0,101042.0,175792,2011-10-11 04:04:02,0,0,0,0,1,0,0.0,0.0,83494.0,0,0,1,0,0,0,4,2643093.0
19260.0,19260.0,85999.0,208565,2012-02-13 23:53:19,0,0,1,0,0,0,0.0,0.0,66739.0,1,0,0,0,0,0,4,5842.0
25102.0,5842.0,91841.0,208565,2012-02-14 01:30:41,0,0,0,0,1,0,19260.0,19260.0,85999.0,0,0,1,0,0,0,5,688455.0
713557.0,688455.0,175496.0,208565,2012-02-22 00:44:56,0,0,0,0,0,1,25102.0,5842.0,91841.0,0,0,0,0,1,0,3,69476.0
783033.0,69476.0,244972.0,208565,2012-02-22 20:02:52,0,0,0,1,0,0,713557.0,688455.0,175496.0,0,0,0,0,0,1,5,74745.0
857778.0,74745.0,319717.0,208565,2012-02-23 16:48:37,0,0,0,0,0,1,783033.0,69476.0,244972.0,0,0,0,1,0,0,3,9378.0
867156.0,9378.0,329095.0,208565,2012-02-23 19:24:55,0,0,0,1,0,0,857778.0,74745.0,319717.0,0,0,0,0,0,1,5,14798.0
881954.0,14798.0,343893.0,208565,2012-02-23 23:31:33,0,0,0,0,0,1,867156.0,9378.0,329095.0,0,0,0,1,0,0,3,6850.0
888804.0,6850.0,350743.0,208565,2012-02-24 01:25:43,0,0,0,1,0,0,881954.0,14798.0,343893.0,0,0,0,0,0,1,5,73261.0
103.0,103.0,73446.0,175798,2011-10-10 20:24:06,0,0,0,0,1,0,0.0,0.0,73343.0,0,0,1,0,0,0,5,1566137.0
8662.0,8662.0,82491.0,175801,2011-10-10 22:54:51,0,0,0,0,1,0,0.0,0.0,73829.0,0,0,1,0,0,0,5,1560363.0
7085.0,7085.0,81421.0,175804,2011-10-10 22:37:01,0,0,0,0,1,0,0.0,0.0,74336.0,0,0,1,0,0,0,4,2662709.0
22409.0,22409.0,86528.0,175807,2011-10-11 00:02:08,0,0,1,0,0,0,0.0,0.0,64119.0,1,0,0,0,0,0,4,470.0
22879.0,470.0,86998.0,175807,2011-10-11 00:09:58,0,0,0,0,1,0,22409.0,22409.0,86528.0,0,0,1,0,0,0,4,962511.0
11163.0,11163.0,74245.0,175813,2011-10-10 20:37:25,0,0,1,0,0,0,0.0,0.0,63082.0,1,0,0,0,0,0,4,56.0
11219.0,56.0,74301.0,175813,2011-10-10 20:38:21,0,0,0,0,1,0,11163.0,11163.0,74245.0,0,0,1,0,0,0,5,854532.0
1998831.0,1998831.0,265788.0,208589,2012-03-08 01:49:48,0,0,0,0,1,0,0.0,0.0,81357.0,0,0,1,0,0,0,4,590343.0
127.0,127.0,76729.0,175822,2011-10-10 21:18:49,0,0,0,0,1,0,0.0,0.0,76602.0,0,0,1,0,0,0,5,764042.0
764169.0,764042.0,235971.0,175822,2011-10-19 17:32:51,0,0,0,0,0,1,127.0,127.0,76729.0,0,0,0,0,1,0,3,4420.0
768589.0,4420.0,240391.0,175822,2011-10-19 18:46:31,0,0,0,1,0,0,764169.0,764042.0,235971.0,0,0,0,0,0,1,5,78174.0
614347.0,614347.0,91698.0,208592,2012-02-21 01:28:18,0,0,0,0,1,0,0.0,0.0,82151.0,0,0,1,0,0,0,4,1973867.0
1802.0,1802.0,85119.0,175825,2011-10-10 23:38:39,0,0,0,0,1,0,0.0,0.0,83317.0,0,0,1,0,0,0,5,672212.0
17793.0,17793.0,83936.0,208601,2012-02-13 23:18:56,0,0,1,0,0,0,0.0,0.0,66143.0,1,0,0,0,0,0,4,2545.0
20338.0,2545.0,86481.0,208601,2012-02-14 00:01:21,0,0,0,0,1,0,17793.0,17793.0,83936.0,0,0,1,0,0,0,5,1297734.0
1318072.0,1297734.0,174615.0,208601,2012-02-29 00:30:15,0,0,0,0,0,1,20338.0,2545.0,86481.0,0,0,0,0,1,0,3,2492.0
1320564.0,2492.0,177107.0,208601,2012-02-29 01:11:47,0,0,0,1,0,0,1318072.0,1297734.0,174615.0,0,0,0,0,0,1,5,59019.0
30287.0,30287.0,95330.0,175834,2011-10-11 02:28:50,0,0,0,0,1,0,0.0,0.0,65043.0,0,0,1,0,0,0,5,669764.0
21960.0,21960.0,99622.0,208607,2012-02-14 03:40:22,0,0,0,0,1,0,0.0,0.0,77662.0,0,0,1,0,0,0,5,746602.0
768562.0,746602.0,241424.0,208607,2012-02-22 19:03:44,0,0,0,0,0,1,21960.0,21960.0,99622.0,0,0,0,0,1,0,3,6196.0
774758.0,6196.0,247620.0,208607,2012-02-22 20:47:00,0,0,0,1,0,0,768562.0,746602.0,241424.0,0,0,0,0,0,1,5,13283.0
788041.0,13283.0,260903.0,208607,2012-02-23 00:28:23,0,0,0,0,0,1,774758.0,6196.0,247620.0,0,0,0,1,0,0,3,1443.0
789484.0,1443.0,262346.0,208607,2012-02-23 00:52:26,0,0,0,1,0,0,788041.0,13283.0,260903.0,0,0,0,0,0,1,5,674610.0
10845.0,10845.0,74575.0,175840,2011-10-10 20:42:55,0,0,1,0,0,0,0.0,0.0,63730.0,1,0,0,0,0,0,2,111431.0
616482.0,616482.0,89827.0,208610,2012-02-21 00:57:07,0,0,0,0,1,0,0.0,0.0,78145.0,0,0,1,0,0,0,4,1976596.0
20552.0,20552.0,88222.0,208619,2012-02-14 00:30:22,0,0,1,0,0,0,0.0,0.0,67670.0,1,0,0,0,0,0,4,13696.0
34248.0,13696.0,101918.0,208619,2012-02-14 04:18:38,0,0,0,0,1,0,20552.0,20552.0,88222.0,0,0,1,0,0,0,5,1781401.0
1815649.0,1781401.0,68919.0,208619,2012-03-05 19:08:39,0,0,0,0,0,1,34248.0,13696.0,101918.0,0,0,0,0,1,0,3,72386.0
1888035.0,72386.0,141305.0,208619,2012-03-06 15:15:05,0,0,0,1,0,0,1815649.0,1781401.0,68919.0,0,0,0,0,0,1,5,95545.0
1983580.0,95545.0,236850.0,208619,2012-03-07 17:47:30,0,0,0,0,0,1,1888035.0,72386.0,141305.0,0,0,0,1,0,0,3,8225.0
1991805.0,8225.0,245075.0,208619,2012-03-07 20:04:35,0,0,0,1,0,0,1983580.0,95545.0,236850.0,0,0,0,0,0,1,5,78510.0
