trace_id,activity,timestamp
192614,4,2011-12-28 00:20:30
192620,3,2011-12-12 18:52:01
192620,3,2011-12-12 23:14:11
192629,3,2011-12-12 19:26:51
192629,3,2012-01-10 18:15:17
192638,3,2011-12-12 19:38:07
192638,3,2011-12-16 23:14:42
192644,3,2011-12-12 19:50:32
192644,5,2011-12-12 20:13:24
192644,5,2012-02-03 18:15:40
192650,3,2011-12-12 20:03:21
192650,5,2011-12-12 20:09:44
192650,6,2011-12-30 00:08:30
192650,4,2011-12-30 01:39:11
192650,6,2011-12-30 19:19:35
192650,4,2012-01-02 20:40:10
192650,4,2012-01-17 19:36:32
192659,3,2011-12-12 21:17:22
192659,5,2011-12-13 03:00:37
192659,6,2011-12-21 23:55:33
192662,1,2011-12-12 18:35:10
192665,3,2011-12-12 21:20:10
192665,5,2011-12-14 01:03:43
192665,5,2012-01-13 18:15:29
192668,1,2011-12-12 18:36:35
192668,3,2011-12-13 00:20:54
192668,5,2011-12-13 01:46:48
192668,6,2011-12-21 23:48:23
192668,4,2011-12-22 19:36:53
192668,6,2011-12-23 18:12:25
192668,4,2011-12-23 19:12:13
192668,6,2011-12-28 01:33:01
192668,6,2011-12-28 17:41:15
192674,3,2011-12-13 15:15:05
192674,5,2011-12-13 20:14:49
192674,5,2012-01-13 18:15:26
192680,1,2011-12-12 18:45:22
192683,3,2011-12-12 21:23:23
192683,3,2011-12-12 22:18:59
192692,3,2011-12-12 21:35:01
192692,5,2011-12-17 21:39:53
192692,6,2011-12-22 23:45:39
192701,3,2011-12-12 21:24:52
192701,5,2011-12-13 00:04:03
192701,5,2011-12-14 19:50:59
192704,3,2011-12-12 21:40:16
192704,5,2011-12-18 00:31:26
192704,6,2011-12-27 20:27:03
192704,4,2011-12-27 22:52:54
192704,6,2011-12-28 18:56:24
192707,1,2011-12-12 18:51:26
192707,3,2011-12-13 00:43:16
192707,5,2011-12-13 00:54:45
192707,6,2012-01-25 19:30:45
192707,6,2012-01-25 21:14:39
192710,3,2011-12-12 22:28:59
192710,5,2011-12-12 22:31:08
192710,6,2012-01-07 01:11:55
192710,2,2012-01-07 01:16:15
192710,6,2012-01-07 01:41:00
192710,4,2012-01-07 01:41:48
192710,6,2012-01-12 00:55:43
192725,1,2011-12-12 18:52:39
192725,3,2011-12-13 00:47:14
192725,5,2011-12-16 05:50:47
192725,6,2012-01-02 23:18:39
192728,3,2011-12-12 22:44:08
192728,5,2011-12-12 23:47:11
192728,5,2011-12-28 21:19:50
192731,3,2011-12-12 22:46:35
192731,5,2011-12-17 22:54:54
192731,6,2011-12-23 21:58:30
192734,3,2011-12-12 22:58:00
192734,5,2011-12-12 23:25:49
192734,6,2011-12-22 21:41:50
192734,6,2011-12-22 21:59:25
192740,3,2011-12-12 23:09:45
192740,5,2011-12-17 21:35:39
192740,6,2011-12-28 18:07:20
192740,4,2011-12-28 18:47:03
192740,6,2012-01-10 20:38:21
192746,1,2011-12-12 18:58:44
192746,3,2011-12-13 01:34:59
192746,5,2011-12-13 03:44:53
192746,6,2011-12-28 23:48:50
192746,6,2011-12-29 01:21:53
192761,3,2011-12-12 23:23:27
192761,5,2011-12-12 23:24:58
192761,5,2011-12-23 01:04:46
192764,1,2011-12-12 18:59:59
192779,1,2011-12-12 19:06:40
192779,3,2011-12-13 01:30:56
192779,3,2011-12-13 05:04:28
192785,1,2011-12-12 19:07:56
192785,1,2011-12-12 20:18:31
192788,3,2011-12-12 23:28:50
192788,5,2011-12-16 18:28:04
192788,6,2011-12-20 01:11:39
192788,4,2011-12-20 01:12:16
192788,4,2011-12-22 22:36:04
192791,1,2011-12-12 19:17:42
192791,3,2011-12-13 01:03:54
192791,5,2011-12-13 01:25:12
192791,5,2011-12-20 00:49:49
192794,1,2011-12-12 19:19:25
192794,3,2011-12-13 01:33:20
192794,3,2011-12-14 01:24:34
192797,1,2011-12-12 19:20:56
192800,1,2011-12-12 19:22:39
192806,1,2011-12-12 19:24:36
192809,1,2011-12-12 19:26:03
192815,1,2011-12-12 19:37:04
192819,1,2011-12-12 19:54:14
192822,1,2011-12-12 19:55:41
192822,3,2011-12-13 01:04:26
192822,3,2011-12-13 02:19:44
192837,3,2011-12-12 23:42:04
192837,5,2011-12-12 23:50:19
192837,5,2011-12-13 00:46:15
192840,1,2011-12-12 18:56:56
192843,3,2011-12-12 18:49:01
192843,3,2011-12-13 00:14:31
192846,3,2011-12-12 18:46:55
192849,3,2011-12-12 19:06:54
192849,3,2011-12-12 19:08:32
192852,3,2011-12-13 00:30:55
192852,5,2011-12-13 01:47:25
192852,6,2011-12-29 00:28:59
192852,4,2011-12-29 18:53:50
192852,4,2011-12-29 19:15:00
192858,3,2011-12-13 00:52:31
192861,1,2011-12-12 20:14:03
192861,3,2011-12-13 01:51:24
192861,3,2011-12-13 05:07:40
192867,1,2011-12-12 20:15:38
192870,1,2011-12-12 20:17:09
192870,3,2011-12-13 01:58:54
192870,3,2012-01-12 18:15:07
192876,1,2011-12-12 20:19:57
192882,3,2011-12-13 02:01:43
192882,3,2011-12-14 01:47:26
192891,3,2011-12-13 02:04:13
192891,3,2011-12-15 01:26:39
192894,3,2011-12-12 20:56:43
192894,5,2011-12-17 21:41:50
192894,5,2012-01-12 18:15:30
192897,1,2011-12-12 21:38:07
192900,3,2011-12-12 21:27:41
192900,5,2011-12-12 21:30:29
192900,6,2011-12-12 21:43:14
192903,3,2011-12-12 21:38:39
192903,5,2011-12-12 22:14:08
192903,6,2011-12-20 23:06:41
192903,6,2011-12-20 23:31:30
192906,3,2011-12-13 02:13:30
192906,5,2011-12-15 00:31:44
192906,5,2011-12-22 04:37:29
192912,3,2011-12-13 02:15:45
192912,3,2012-01-12 18:15:12
192915,1,2011-12-12 23:02:41
192930,3,2011-12-13 03:03:09
192930,5,2011-12-21 00:55:58
192930,6,2011-12-23 21:38:39
192933,1,2011-12-12 23:24:21
192939,3,2011-12-12 23:20:12
192939,5,2011-12-17 21:53:24
192939,6,2011-12-20 17:31:59
192939,6,2011-12-20 19:33:29
192942,3,2011-12-13 03:06:05
192942,5,2011-12-18 00:21:31
192942,6,2011-12-20 20:34:00
192942,4,2011-12-20 20:37:36
192942,6,2011-12-21 01:32:16
192942,6,2011-12-21 18:18:03
192945,3,2011-12-12 23:46:14
192945,5,2011-12-17 21:33:41
192945,5,2011-12-21 03:21:12
192951,1,2011-12-12 23:26:21
192951,3,2011-12-13 03:18:22
192951,5,2011-12-13 03:38:29
192951,5,2011-12-17 21:08:57
192957,1,2011-12-12 23:49:09
192960,3,2011-12-13 00:06:36
192960,5,2011-12-13 00:20:06
192960,6,2011-12-27 23:56:51
192963,3,2011-12-13 01:20:44
192963,3,2012-01-12 18:15:15
192969,3,2011-12-13 03:18:22
192969,5,2011-12-17 22:42:15
192969,6,2011-12-22 18:21:50
192978,1,2011-12-13 00:57:26
192978,3,2011-12-13 03:49:39
192978,5,2011-12-13 20:03:46
192978,5,2011-12-24 19:32:43
192981,1,2011-12-13 00:57:49
192981,1,2011-12-13 01:36:32
192984,1,2011-12-13 01:19:37
192987,1,2011-12-13 00:58:02
192987,3,2011-12-13 03:57:46
192987,3,2011-12-16 19:36:34
192990,1,2011-12-13 01:40:05
192996,1,2011-12-13 01:59:07
192996,3,2011-12-13 02:01:19
192996,5,2011-12-16 05:33:04
192996,5,2012-01-15 18:15:43
192999,3,2011-12-13 04:00:21
192999,5,2011-12-13 21:38:06
192999,6,2012-01-06 22:34:01
192999,4,2012-01-06 23:54:54
192999,6,2012-01-17 18:25:09
193002,3,2011-12-13 04:23:01
193008,3,2011-12-13 02:32:04
193008,5,2011-12-13 02:34:55
193008,5,2012-01-12 18:15:32
193011,1,2011-12-13 02:57:55
193011,3,2011-12-13 03:07:37
193011,5,2011-12-13 03:11:24
193011,6,2011-12-22 00:57:08
193011,6,2011-12-22 19:45:12
193020,1,2011-12-13 03:14:43
193020,3,2011-12-13 05:39:44
193020,5,2011-12-13 05:41:34
193020,6,2011-12-19 22:01:05
193020,4,2011-12-20 01:08:11
193020,6,2011-12-20 21:17:34
193026,1,2011-12-13 03:14:30
193032,3,2011-12-13 05:12:38
193032,3,2011-12-15 20:06:00
193035,3,2011-12-13 05:19:13
193035,5,2011-12-17 23:10:30
193035,6,2011-12-22 02:20:57
193035,4,2011-12-22 18:53:43
193035,6,2011-12-23 18:09:10
193038,3,2011-12-13 05:42:46
193038,3,2011-12-13 23:27:03
193041,3,2011-12-13 03:47:44
193041,5,2011-12-17 23:00:32
193041,6,2011-12-23 01:18:47
193044,1,2011-12-13 03:55:23
193044,3,2011-12-13 18:35:53
193044,3,2011-12-17 03:32:15
193047,3,2011-12-13 18:31:11
193047,5,2011-12-17 22:33:55
193047,5,2012-01-13 18:15:22
193050,3,2011-12-13 04:09:25
193050,3,2011-12-13 04:12:17
193053,1,2011-12-13 15:15:05
193053,1,2011-12-13 18:07:46
193056,3,2011-12-13 20:07:08
193062,3,2011-12-13 20:25:16
193062,3,2011-12-24 21:00:28
193068,1,2011-12-13 04:56:50
193068,3,2011-12-13 20:47:50
193068,3,2011-12-20 18:48:18
193071,3,2011-12-13 21:01:30
193074,1,2011-12-13 05:23:21
193077,1,2011-12-13 05:25:38
193083,3,2011-12-13 20:58:09
193083,5,2011-12-15 04:20:05
193083,6,2012-01-17 19:52:23
193083,6,2012-01-17 20:13:03
193089,1,2011-12-13 18:08:59
193089,3,2011-12-13 18:41:08
193089,3,2011-12-14 00:00:17
193095,1,2011-12-13 18:09:37
193095,3,2011-12-13 19:36:38
193095,5,2011-12-14 04:56:35
193095,5,2012-01-13 18:15:44
193098,3,2011-12-13 20:52:40
193098,5,2011-12-14 04:44:23
193098,5,2012-01-13 18:15:41
193113,3,2011-12-13 21:17:01
193119,1,2011-12-13 18:16:45
193125,1,2011-12-13 18:34:05
193125,3,2011-12-13 18:57:56
193125,5,2011-12-13 19:00:12
193125,6,2012-01-10 19:50:44
193125,4,2012-01-10 22:39:59
193125,6,2012-01-11 22:18:41
193128,1,2011-12-13 18:36:03
193128,3,2011-12-13 23:15:52
193128,5,2011-12-14 05:18:49
193128,5,2011-12-21 19:49:39
193137,3,2011-12-13 22:28:35
193140,3,2011-12-13 23:00:08
193162,3,2011-12-13 18:16:49
193162,3,2011-12-13 18:28:48
193168,3,2011-12-13 18:47:34
193168,5,2011-12-18 00:19:48
193168,5,2011-12-20 04:03:54
193171,3,2011-12-13 23:19:23
193171,5,2011-12-13 23:21:35
193171,6,2011-12-22 04:45:34
193180,1,2011-12-13 20:07:23
193180,3,2011-12-13 23:05:25
193180,5,2011-12-14 05:44:09
193180,5,2012-01-03 23:48:29
193186,3,2011-12-13 19:52:17
193186,5,2011-12-13 20:06:53
193186,5,2011-12-30 18:36:22
193195,3,2011-12-13 21:20:12
193195,5,2011-12-13 21:21:09
193195,6,2011-12-23 23:46:39
193195,4,2011-12-24 01:22:53
193195,6,2011-12-27 22:38:39
193198,3,2011-12-13 21:00:19
193198,3,2011-12-13 22:04:05
193201,1,2011-12-13 21:58:59
193201,3,2011-12-13 22:58:45
193201,3,2012-01-13 18:15:03
193204,1,2011-12-13 21:33:10
193204,3,2011-12-13 21:40:21
193204,5,2011-12-16 15:15:05
193204,6,2011-12-20 20:02:12
193204,4,2011-12-20 20:50:01
193204,6,2011-12-21 00:31:13
193204,6,2011-12-21 01:13:23
193207,3,2011-12-13 23:05:35
193207,5,2011-12-14 01:24:50
193207,5,2011-12-24 05:13:29
193210,3,2011-12-13 21:21:16
193210,3,2011-12-13 22:57:53
193216,3,2011-12-13 22:28:35
193216,5,2011-12-15 01:17:09
193216,6,2011-12-22 21:32:42
193222,3,2011-12-13 22:37:54
193222,5,2011-12-13 22:44:49
193222,6,2011-12-21 19:58:12
193228,1,2011-12-13 23:23:04
193231,3,2011-12-13 23:24:44
193231,5,2011-12-13 23:56:07
193231,6,2011-12-28 23:20:20
193231,4,2011-12-28 23:23:18
193231,4,2011-12-29 17:58:58
193234,1,2011-12-13 23:24:30
193240,1,2011-12-14 00:22:29
193252,1,2011-12-14 00:20:53
193252,3,2011-12-14 00:41:26
193252,3,2011-12-17 01:17:41
193258,1,2011-12-14 01:36:37
193258,1,2011-12-14 01:43:09
193267,1,2011-12-14 01:38:27
193267,3,2011-12-14 01:53:01
193267,3,2011-12-14 02:30:41
193276,1,2011-12-14 01:59:24
193276,3,2011-12-14 03:53:59
193276,5,2011-12-17 04:14:45
193276,5,2012-01-16 18:15:26
193285,1,2011-12-14 02:15:56
193285,3,2011-12-14 04:27:08
193285,3,2012-01-13 18:15:08
193288,1,2011-12-14 02:18:24
193288,3,2011-12-14 04:24:32
193288,5,2011-12-15 00:10:44
193288,5,2011-12-23 04:44:28
193300,1,2011-12-14 03:33:53
193318,1,2011-12-14 04:28:59
193333,3,2011-12-14 05:25:07
193333,5,2011-12-14 05:25:41
193333,6,2011-12-22 20:56:54
193333,4,2011-12-22 21:27:09
193333,6,2011-12-23 18:26:41
193336,1,2011-12-14 04:34:39
193345,1,2011-12-14 05:06:47
193345,3,2011-12-14 05:07:58
193345,5,2011-12-18 01:26:59
193345,6,2012-01-03 18:43:54
193345,6,2012-01-03 19:01:40
193351,3,2011-12-14 18:44:39
193354,3,2011-12-14 05:24:48
193357,3,2011-12-14 18:47:56
193357,5,2011-12-15 05:55:28
193357,6,2011-12-27 19:52:23
193369,3,2011-12-14 19:08:27
193369,5,2011-12-14 19:11:37
193369,6,2012-01-13 20:09:02
193372,1,2011-12-14 18:20:24
193372,3,2011-12-14 19:09:33
193372,3,2011-12-16 19:25:20
193378,1,2011-12-14 18:28:18
193378,1,2011-12-14 18:43:25
193393,3,2011-12-14 19:07:00
193393,3,2012-01-13 18:15:19
193396,1,2011-12-14 18:48:06
193408,3,2011-12-14 19:16:16
193408,5,2011-12-15 04:04:34
193408,5,2011-12-23 03:10:57
193411,3,2011-12-14 18:59:33
193411,3,2011-12-15 01:20:55
193414,1,2011-12-14 18:48:54
193419,3,2011-12-14 18:56:00
193419,5,2011-12-21 05:42:30
193419,6,2012-01-03 18:16:13
193419,4,2012-01-03 18:27:18
193419,6,2012-01-05 17:18:33
193419,4,2012-01-05 20:16:54
193419,6,2012-01-09 19:59:22
193431,3,2011-12-14 18:55:58
193431,5,2011-12-21 00:49:43
193431,6,2011-12-29 18:43:29
193431,4,2011-12-29 18:53:16
193431,6,2011-12-29 20:58:56
193431,6,2011-12-29 22:37:35
193437,1,2011-12-14 19:56:12
193440,1,2011-12-14 20:17:07
193446,3,2011-12-14 20:59:19
193452,3,2011-12-14 21:07:26
193452,5,2011-12-21 05:18:50
193452,6,2011-12-27 23:42:08
193452,4,2011-12-28 00:22:40
193452,6,2012-01-02 16:46:58
193452,4,2012-01-02 19:06:51
193452,6,2012-01-02 21:13:45
193455,1,2011-12-14 21:08:55
193455,3,2011-12-14 21:31:51
193455,5,2011-12-14 21:33:21
193455,6,2011-12-22 23:18:09
193455,4,2011-12-22 23:24:29
193455,6,2011-12-28 17:59:42
193464,1,2011-12-14 21:54:58
193464,3,2011-12-14 22:10:54
193464,5,2011-12-15 04:03:18
193464,5,2011-12-28 00:27:20
193470,1,2011-12-14 22:55:33
193470,3,2011-12-15 00:06:25
193470,5,2011-12-21 05:17:47
193470,6,2011-12-28 00:13:02
193470,4,2011-12-29 03:39:01
193470,6,2011-12-30 16:14:27
193473,3,2011-12-14 22:24:46
193473,5,2011-12-14 22:44:34
193473,6,2011-12-22 19:47:21
193476,3,2011-12-14 22:26:52
193476,5,2011-12-14 23:00:23
193476,5,2012-01-14 18:15:32
193479,3,2011-12-15 00:14:49
193479,5,2011-12-15 00:34:42
193479,6,2011-12-29 22:35:47
193479,4,2011-12-29 23:45:19
193479,6,2011-12-30 16:27:01
193479,6,2011-12-30 16:44:22
193482,3,2011-12-14 23:51:39
193482,5,2011-12-14 23:52:38
193482,6,2011-12-22 00:28:51
193497,3,2011-12-14 23:04:46
193497,5,2011-12-21 05:07:39
193497,6,2011-12-22 05:33:45
193497,4,2011-12-22 05:34:30
193497,6,2011-12-23 01:36:12
193497,6,2011-12-23 19:15:27
193500,1,2011-12-14 23:56:36
193506,3,2011-12-15 00:10:44
193506,5,2011-12-21 05:32:10
193506,6,2011-12-23 00:35:06
193506,4,2011-12-23 00:59:22
193506,4,2011-12-28 00:46:10
193524,3,2011-12-15 00:16:33
193524,5,2011-12-15 00:23:56
193524,5,2011-12-21 18:37:02
193530,3,2011-12-15 00:17:13
193530,5,2011-12-21 05:27:02
193530,5,2012-01-14 18:15:38
193536,3,2011-12-15 01:08:46
193536,5,2011-12-21 05:45:10
193536,5,2012-01-14 18:15:40
193542,1,2011-12-15 00:58:33
193542,3,2011-12-15 01:07:56
193542,5,2011-12-15 01:25:58
193542,5,2012-01-14 18:15:42
193551,1,2011-12-15 01:32:30
193554,3,2011-12-15 01:42:09
193554,5,2011-12-15 03:07:47
193554,5,2012-01-14 18:15:47
193566,1,2011-12-15 02:30:24
193566,3,2011-12-15 03:38:32
193566,3,2011-12-16 03:36:54
193578,3,2011-12-15 03:45:53
193578,5,2011-12-21 05:48:32
193578,6,2011-12-23 21:16:05
193584,1,2011-12-15 03:35:51
193599,1,2011-12-15 03:38:43
193599,3,2011-12-15 03:45:19
193599,5,2011-12-21 19:53:49
193599,6,2011-12-21 23:27:12
193608,3,2011-12-15 04:13:21
193608,5,2011-12-15 04:20:56
193608,5,2012-01-14 18:15:52
193620,1,2011-12-15 04:47:09
193620,3,2011-12-15 05:19:10
193620,3,2011-12-16 03:48:37
193623,1,2011-12-15 05:05:30
193626,1,2011-12-15 05:03:55
193626,3,2011-12-15 18:59:45
193626,3,2011-12-15 19:20:55
193647,3,2011-12-15 20:22:05
193647,5,2011-12-22 19:08:40
193647,6,2012-02-11 00:19:11
193647,4,2012-02-11 03:36:43
193647,6,2012-02-20 18:54:06
193650,3,2011-12-15 20:16:48
193656,1,2011-12-15 18:09:43
193656,3,2011-12-15 21:52:50
193656,5,2011-12-15 22:00:50
193656,5,2011-12-28 02:00:13
193668,1,2011-12-15 18:15:37
193668,3,2011-12-16 00:18:36
193674,3,2011-12-15 20:43:46
193674,5,2011-12-23 04:47:51
193674,6,2012-01-04 19:21:48
193674,4,2012-01-04 20:08:36
193674,6,2012-01-09 21:44:56
193680,3,2011-12-15 20:46:02
193680,3,2012-01-14 18:15:11
193683,3,2011-12-15 20:48:39
193683,5,2011-12-19 23:20:07
193683,6,2012-01-03 17:27:45
193683,4,2012-01-03 20:44:31
193683,6,2012-01-05 23:36:43
193686,1,2011-12-15 18:29:29
193686,3,2011-12-16 01:05:31
193686,3,2011-12-16 04:26:03
193689,1,2011-12-15 18:30:50
193689,3,2011-12-15 22:03:26
193689,5,2011-12-15 22:33:28
193689,5,2012-01-15 18:15:36
193695,3,2011-12-15 20:53:08
193695,3,2011-12-16 04:27:03
193702,3,2011-12-15 21:01:04
193702,3,2012-01-14 18:15:15
193714,3,2011-12-16 00:28:05
193714,5,2011-12-16 01:02:29
193714,6,2011-12-23 22:16:52
193717,3,2011-12-16 00:25:50
193717,5,2011-12-23 00:06:53
193717,5,2011-12-23 04:10:45
193720,1,2011-12-15 18:56:52
193723,3,2011-12-16 01:15:53
193723,5,2011-12-22 22:54:03
193723,5,2012-01-15 18:15:38
193732,3,2011-12-16 01:32:30
193732,3,2012-01-15 18:15:17
193738,3,2011-12-15 22:15:23
193738,5,2011-12-19 19:44:07
193738,6,2011-12-21 01:28:20
193744,3,2011-12-15 20:01:41
193744,5,2011-12-15 20:15:10
193744,6,2011-12-22 22:47:51
193750,1,2011-12-15 22:16:51
193750,1,2011-12-15 22:50:09
193753,1,2011-12-15 22:39:27
193756,3,2011-12-15 22:18:42
193756,3,2011-12-16 04:51:14
193759,1,2011-12-15 22:55:21
193765,1,2011-12-15 23:01:39
193768,3,2011-12-16 01:47:25
193768,5,2011-12-16 03:36:15
193768,6,2011-12-29 19:24:11
193768,4,2011-12-29 19:37:13
193768,6,2011-12-29 20:56:59
193768,4,2011-12-29 21:08:45
193768,6,2011-12-29 21:58:12
193774,1,2011-12-15 23:11:11
193774,3,2011-12-16 03:45:34
193774,5,2011-12-27 22:32:34
193774,6,2012-01-11 23:00:01
193774,4,2012-01-12 00:26:54
193777,1,2011-12-15 23:57:03
193777,3,2011-12-16 02:24:50
193777,5,2011-12-16 02:26:28
193777,5,2011-12-22 23:22:58
193780,1,2011-12-15 23:00:38
193783,3,2011-12-16 02:12:37
193783,3,2011-12-16 21:30:51
193789,1,2011-12-16 00:02:56
193789,1,2011-12-16 00:06:39
193792,3,2011-12-15 23:56:36
193792,5,2011-12-17 01:42:12
193795,1,2011-12-16 00:04:09
193795,3,2011-12-16 03:51:18
193795,3,2011-12-19 20:25:36
193804,3,2011-12-16 01:14:43
193807,3,2011-12-16 03:58:07
193807,5,2011-12-21 19:23:37
193807,6,2011-12-22 20:22:26
193807,4,2011-12-22 20:35:10
193807,6,2011-12-27 21:59:01
193810,1,2011-12-16 03:22:09
193822,3,2011-12-16 04:54:38
193822,3,2012-01-15 18:15:20
193834,1,2011-12-16 03:56:20
193834,3,2011-12-16 05:49:17
193834,3,2011-12-17 03:10:27
193843,3,2011-12-16 05:42:20
193843,5,2011-12-16 05:58:53
193843,6,2011-12-23 22:50:27
193843,4,2011-12-23 23:05:17
193843,6,2011-12-24 00:46:22
193849,3,2011-12-16 04:11:18
193849,5,2011-12-17 21:52:18
193849,6,2011-12-27 23:24:53
193849,4,2011-12-28 00:11:57
193849,6,2012-01-03 00:24:48
193852,3,2011-12-17 04:45:54
193852,5,2011-12-22 00:09:49
193855,3,2011-12-16 05:05:15
193855,5,2011-12-16 05:06:53
193855,6,2011-12-27 23:05:54
193855,6,2011-12-28 00:13:28
193858,1,2011-12-16 05:21:33
193858,3,2011-12-17 04:58:07
193861,1,2011-12-16 05:27:44
193861,3,2011-12-16 05:41:15
193861,5,2011-12-16 05:42:09
193861,6,2011-12-28 18:15:26
193861,6,2011-12-28 18:43:56
193864,1,2011-12-16 05:52:14
193864,3,2011-12-17 01:50:47
193864,3,2011-12-20 20:54:01
193870,3,2011-12-17 01:57:21
193870,5,2011-12-23 05:15:02
193870,6,2011-12-29 22:57:33
193876,3,2011-12-17 04:58:19
193876,3,2011-12-22 03:56:44
193882,1,2011-12-16 18:14:39
193882,3,2011-12-16 19:04:47
193882,3,2011-12-19 23:49:19
193885,3,2011-12-17 00:05:03
193885,5,2011-12-23 05:07:06
193885,6,2011-12-27 22:26:14
193888,1,2011-12-16 18:20:33
193888,3,2011-12-16 19:13:39
193888,3,2011-12-17 00:18:36
193891,1,2011-12-16 18:22:12
193891,3,2011-12-16 19:15:18
193891,5,2011-12-24 21:38:46
193891,5,2012-01-17 18:15:50
193894,1,2011-12-16 18:23:53
193903,3,2011-12-17 05:11:03
193903,5,2011-12-17 05:12:31
193903,5,2012-01-16 18:15:29
193906,2,2011-12-16 20:29:04
193906,1,2011-12-19 19:28:11
193906,2,2011-12-21 00:19:40
193906,1,2011-12-21 00:28:59
193906,3,2011-12-21 00:58:36
193906,3,2012-01-15 18:15:27
193909,1,2011-12-16 18:25:23
193909,3,2011-12-16 19:23:35
193909,3,2011-12-30 19:09:12
193912,3,2011-12-17 05:12:44
193912,5,2011-12-17 05:14:34
193912,5,2011-12-28 20:28:39
193921,1,2011-12-16 18:30:54
193924,2,2011-12-16 20:30:55
193924,1,2011-12-19 19:35:03
193924,2,2011-12-21 00:18:07
193924,1,2011-12-21 00:20:50
193924,3,2011-12-21 00:55:29
193924,3,2012-01-15 18:15:29
193939,1,2011-12-16 18:08:27
193939,3,2011-12-16 19:03:03
193939,3,2011-12-16 22:20:30
193962,3,2011-12-16 19:28:33
193962,5,2011-12-22 18:32:56
193962,6,2011-12-22 23:57:38
193962,6,2011-12-23 00:12:49
193968,3,2011-12-16 19:31:43
193968,5,2011-12-19 23:45:50
193968,6,2012-02-16 19:08:46
193971,3,2011-12-16 21:28:09
193971,5,2011-12-16 22:16:01
193971,6,2011-12-22 23:22:34
193971,6,2011-12-22 23:46:50
193992,3,2011-12-16 21:32:40
193992,5,2011-12-24 21:36:13
193992,6,2012-01-04 22:37:11
193992,6,2012-01-04 22:52:54
193998,1,2011-12-16 21:03:32
193998,3,2011-12-16 23:21:53
193998,5,2011-12-22 02:25:59
193998,5,2011-12-29 02:40:52
194001,1,2011-12-16 21:03:57
194007,1,2011-12-16 20:59:20
194010,3,2011-12-17 02:54:36
194010,5,2011-12-17 03:21:48
194010,6,2012-01-04 20:04:18
194010,6,2012-01-04 20:21:32
194013,3,2011-12-16 23:30:47
194013,3,2011-12-20 03:34:56
194016,1,2011-12-16 21:45:05
194016,3,2011-12-16 21:49:34
194016,5,2011-12-16 21:56:37
194016,6,2011-12-23 19:57:42
194022,3,2011-12-16 22:08:08
194022,5,2011-12-23 04:42:56
194022,6,2011-12-24 01:14:13
194022,6,2011-12-27 18:44:45
194025,1,2011-12-16 21:58:22
194025,3,2011-12-16 22:02:08
194031,3,2011-12-17 03:04:44
194031,5,2011-12-23 05:16:13
194031,6,2012-01-03 16:56:18
194031,4,2012-01-03 18:11:39
194031,6,2012-01-10 21:41:25
194031,6,2012-01-12 00:40:11
194034,3,2011-12-16 22:47:40
194034,5,2011-12-16 22:55:33
194034,5,2011-12-24 04:57:26
194043,1,2011-12-16 23:10:34
194043,3,2011-12-17 05:26:44
194043,5,2011-12-17 05:59:17
194043,5,2012-01-06 03:51:21
194046,1,2011-12-16 23:09:04
194052,3,2011-12-17 05:29:51
194052,5,2011-12-23 04:48:23
194052,5,2012-02-09 18:15:34
194058,1,2011-12-16 23:37:42
194070,1,2011-12-16 23:41:43
194070,3,2011-12-17 05:39:46
194070,3,2011-12-21 22:25:09
194076,1,2011-12-17 00:08:23
194079,3,2011-12-17 05:45:18
194079,5,2011-12-25 00:34:43
194079,6,2012-01-10 20:35:40
194079,4,2012-01-10 21:08:15
194079,6,2012-01-10 21:30:14
194082,1,2011-12-17 00:18:49
194100,1,2011-12-17 02:27:09
194100,3,2011-12-17 19:42:58
194100,3,2012-01-16 18:15:05
194109,1,2011-12-17 02:30:53
194109,3,2011-12-17 19:37:57
194109,3,2011-12-20 05:01:38
194112,1,2011-12-17 03:11:14
194112,3,2011-12-17 19:52:00
194112,5,2011-12-20 02:23:40
194112,6,2012-01-05 15:15:04
194112,4,2012-01-12 00:50:22
194112,6,2012-01-16 23:04:07
194112,6,2012-01-17 00:08:01
194124,3,2011-12-17 19:45:27
194124,3,2012-01-16 18:15:11
194127,1,2011-12-17 05:36:06
194127,1,2011-12-17 05:38:27
194130,1,2011-12-17 05:29:48
194130,3,2011-12-17 20:45:07
194130,5,2011-12-24 20:27:14
194130,5,2012-01-17 18:15:47
194136,3,2011-12-17 20:11:50
194136,5,2011-12-24 19:37:55
194136,6,2012-01-12 23:30:22
194139,3,2011-12-17 20:22:01
194139,5,2011-12-17 20:23:38
194139,5,2012-02-23 18:15:32
194142,3,2011-12-17 20:48:13
194142,5,2011-12-24 20:00:17
194142,6,2011-12-28 00:05:56
194145,3,2011-12-17 21:02:31
194145,5,2011-12-18 00:00:46
194145,6,2011-12-28 22:56:48
194145,4,2011-12-28 23:25:58
194145,6,2011-12-29 00:25:50
194145,6,2011-12-29 18:19:08
194160,1,2011-12-17 19:26:19
194160,3,2011-12-17 21:31:47
194160,3,2011-12-20 02:04:20
194166,1,2011-12-17 19:28:09
194169,1,2011-12-17 19:34:19
194169,3,2011-12-17 21:39:06
194169,3,2011-12-17 22:11:02
194179,3,2011-12-17 21:16:52
194179,5,2011-12-24 20:04:40
194179,6,2011-12-28 22:15:34
194179,4,2011-12-28 23:27:01
194179,4,2011-12-29 04:14:39
194185,1,2011-12-17 20:41:30
194188,3,2011-12-17 21:43:21
