,trace_id,activity,timestamp
12842,191887,3,2011-12-07 23:02:12
12843,191887,5,2011-12-15 4:52:18
12844,191890,3,2011-12-07 21:07:26
12845,191890,5,2011-12-07 21:57:07
12846,191890,5,2012-01-07 18:15:36
12847,191896,3,2011-12-07 22:49:15
12848,191896,3,2011-12-08 3:05:09
12849,191899,1,2011-12-07 21:16:17
12850,191899,1,2011-12-07 21:25:51
12851,191902,1,2011-12-07 21:37:41
12852,191908,3,2011-12-07 22:30:27
12853,191911,1,2011-12-07 22:06:06
12854,191917,1,2011-12-07 22:08:07
12855,191917,3,2011-12-08 0:04:07
12856,191917,3,2011-12-13 18:07:49
12857,191920,1,2011-12-07 22:12:06
12858,191923,3,2011-12-07 22:17:10
12859,191923,5,2011-12-07 22:30:39
12860,191923,6,2011-12-27 20:15:03
12861,191929,3,2011-12-07 22:43:40
12862,191929,5,2011-12-07 22:45:03
12863,191929,6,2011-12-14 19:42:35
12864,191932,1,2011-12-07 23:14:48
12865,191932,3,2011-12-07 23:25:01
12866,191932,3,2011-12-08 20:17:21
12867,191935,1,2011-12-07 23:19:10
12868,191938,3,2011-12-07 23:57:46
12869,191938,5,2011-12-14 19:40:02
12870,191938,6,2011-12-17 0:20:06
12871,191938,4,2011-12-17 1:38:06
12872,191938,6,2011-12-20 18:28:07
12873,191938,6,2011-12-20 19:55:38
12874,191941,1,2011-12-07 23:24:17
12875,191941,3,2011-12-07 23:25:19
12876,191941,3,2011-12-08 2:31:31
12877,191947,3,2011-12-07 23:20:31
12878,191947,3,2011-12-08 2:13:34
12879,191950,3,2011-12-07 23:43:07
12880,191956,1,2011-12-07 23:35:01
12881,191959,1,2011-12-07 23:39:54
12882,191959,3,2011-12-08 0:03:52
12883,191959,3,2011-12-10 3:17:29
12884,191962,1,2011-12-08 0:34:19
12885,191965,1,2011-12-08 0:54:35
12886,191965,3,2011-12-08 1:33:07
12887,191965,5,2011-12-08 1:36:19
12888,191965,6,2011-12-16 21:00:53
12889,191965,4,2011-12-17 0:15:15
12890,191965,6,2011-12-19 20:57:59
12891,191965,4,2011-12-19 20:59:33
12892,191977,1,2011-12-08 0:44:14
12893,191977,3,2011-12-08 1:04:42
12894,191989,1,2011-12-08 1:27:24
12895,191989,3,2011-12-08 1:51:06
12896,191989,5,2011-12-15 5:09:58
12897,191989,6,2011-12-28 19:21:06
12898,191989,6,2011-12-28 19:23:32
12899,191995,1,2011-12-08 1:48:33
12900,191995,3,2011-12-08 2:46:45
12901,191995,5,2011-12-16 23:19:23
12902,191995,5,2011-12-21 19:14:26
12903,192007,3,2011-12-08 2:50:34
12904,192007,3,2012-01-07 18:15:26
12905,192016,2,2011-12-08 5:36:55
12906,192016,2,2011-12-09 23:49:51
12907,192019,3,2011-12-08 3:16:06
12908,192019,5,2011-12-08 3:27:49
12909,192019,6,2011-12-20 19:04:15
12910,192019,6,2011-12-20 19:12:58
12911,192025,3,2011-12-08 3:51:00
12912,192025,5,2011-12-08 3:52:35
12913,192025,5,2012-01-07 18:15:39
12914,192028,1,2011-12-08 4:25:05
12915,192031,2,2011-12-08 5:37:46
12916,192031,2,2011-12-09 23:42:31
12917,192037,1,2011-12-08 5:17:14
12918,192037,3,2011-12-08 5:34:44
12919,192037,5,2011-12-09 0:07:29
12920,192037,6,2011-12-21 22:03:29
12921,192037,4,2011-12-22 0:19:07
12922,192037,6,2011-12-22 0:46:58
12923,192040,3,2011-12-08 5:10:09
12924,192040,5,2011-12-17 0:06:18
12925,192040,5,2012-01-08 18:15:40
12926,192043,3,2011-12-08 5:19:34
12927,192043,5,2011-12-15 5:03:45
12928,192043,5,2011-12-28 5:39:29
12929,192046,1,2011-12-08 5:44:51
12930,192046,3,2011-12-08 19:55:41
12931,192046,3,2011-12-10 20:18:09
12932,192052,1,2011-12-08 5:45:43
12933,192058,1,2011-12-08 5:47:05
12934,192058,3,2011-12-08 21:19:43
12935,192058,5,2011-12-16 23:36:03
12936,192061,3,2011-12-08 5:43:01
12937,192061,5,2011-12-09 22:32:59
12938,192061,5,2011-12-24 22:29:19
12939,192064,3,2011-12-08 5:53:53
12940,192064,5,2011-12-09 0:22:08
12941,192064,5,2011-12-28 5:06:57
12942,192070,3,2011-12-08 5:54:37
12943,192070,3,2011-12-13 5:26:07
12944,192073,1,2011-12-08 18:55:29
12945,192073,3,2011-12-08 21:45:20
12946,192073,5,2011-12-09 0:53:41
12947,192073,6,2011-12-21 21:22:53
12948,192073,4,2011-12-21 22:02:38
12949,192073,6,2011-12-27 22:24:17
12950,192079,1,2011-12-08 18:10:35
12951,192079,3,2011-12-08 20:46:03
12952,192079,5,2011-12-16 23:51:00
12953,192088,3,2011-12-08 20:24:38
12954,192088,5,2011-12-09 3:33:44
12955,192088,5,2012-01-06 5:30:56
12956,192097,3,2011-12-08 20:33:19
12957,192097,5,2011-12-09 15:15:05
12958,192097,5,2011-12-28 2:10:28
12959,192100,1,2011-12-08 18:18:42
12960,192103,1,2011-12-08 18:22:53
12961,192103,3,2011-12-08 20:53:44
12962,192103,3,2011-12-09 3:07:42
12963,192106,1,2011-12-08 18:37:13
12964,192112,1,2011-12-08 18:44:56
12965,192112,3,2011-12-08 21:07:23
12966,192112,5,2011-12-16 23:25:32
12967,192112,6,2011-12-21 18:17:10
12968,192115,1,2011-12-08 18:56:50
12969,192115,3,2011-12-08 21:36:21
12970,192115,5,2011-12-09 4:54:48
12971,192115,6,2011-12-20 5:23:38
12972,192115,4,2011-12-20 5:26:56
12973,192115,6,2011-12-21 18:06:30
12974,192115,4,2011-12-21 18:10:25
12975,192118,1,2011-12-08 19:12:02
12976,192118,3,2011-12-08 20:36:12
12977,192118,5,2011-12-16 20:07:43
12978,192118,6,2011-12-21 22:39:48
12979,192118,4,2011-12-21 23:18:50
12980,192118,6,2011-12-22 0:54:17
12981,192121,1,2011-12-08 19:17:10
12982,192124,1,2011-12-08 19:27:28
12983,192139,1,2011-12-08 18:40:23
12984,192142,3,2011-12-08 18:41:43
12985,192148,3,2011-12-08 21:12:57
12986,192148,3,2011-12-09 0:26:29
12987,192151,1,2011-12-08 19:35:40
12988,192151,3,2011-12-08 19:46:25
12989,192151,5,2011-12-08 19:51:00
12990,192151,6,2011-12-21 22:11:07
12991,192151,4,2011-12-21 23:45:19
12992,192151,6,2011-12-22 1:00:55
12993,192151,6,2011-12-22 1:52:56
12994,192157,1,2011-12-08 20:36:12
12995,192157,1,2011-12-08 20:53:34
12996,192160,3,2011-12-08 23:43:46
12997,192160,5,2011-12-15 22:24:06
12998,192160,5,2012-01-08 18:15:42
12999,192163,1,2011-12-08 20:19:00
13000,192172,3,2011-12-08 20:55:59
13001,192172,5,2011-12-08 21:01:40
13002,192172,6,2011-12-19 19:59:50
13003,192178,3,2011-12-08 23:51:15
13004,192178,3,2011-12-09 19:09:23
13005,192181,3,2011-12-09 0:01:26
13006,192181,5,2011-12-11 1:36:49
13007,192181,6,2011-12-21 17:41:10
13008,192181,4,2011-12-21 17:47:44
13009,192181,6,2011-12-22 0:02:19
13010,192187,1,2011-12-08 21:31:38
13011,192187,3,2011-12-08 21:58:24
13012,192187,5,2011-12-09 0:44:59
13013,192187,6,2012-02-06 19:26:57
13014,192187,4,2012-02-06 20:31:19
13015,192187,4,2012-02-06 23:12:50
13016,192193,3,2011-12-09 1:12:06
13017,192193,5,2011-12-12 20:35:12
13018,192193,6,2012-01-18 18:35:02
13019,192193,4,2012-01-18 18:35:37
13020,192193,6,2012-01-24 1:22:31
13021,192193,6,2012-01-24 18:28:53
13022,192199,1,2011-12-08 22:00:37
13023,192211,3,2011-12-09 0:33:05
13024,192211,5,2011-12-09 3:26:26
13025,192211,5,2012-01-08 18:15:45
13026,192214,1,2011-12-08 22:57:46
13027,192214,3,2011-12-09 3:04:18
13028,192214,5,2011-12-09 5:12:12
13029,192214,6,2011-12-21 15:15:05
13030,192214,4,2011-12-22 22:41:43
13031,192214,6,2011-12-23 20:12:26
13032,192214,4,2011-12-24 3:25:48
13033,192214,4,2011-12-24 3:36:24
13034,192220,3,2011-12-09 2:53:23
13035,192220,3,2011-12-09 3:03:57
13036,192223,3,2011-12-08 23:17:23
13037,192223,5,2011-12-12 19:49:52
13038,192223,6,2012-01-10 18:56:13
13039,192223,4,2012-01-10 20:04:38
13040,192223,6,2012-01-17 17:51:49
13041,192226,3,2011-12-08 22:37:45
13042,192229,1,2011-12-08 22:54:46
13043,192229,3,2011-12-09 3:52:24
13044,192229,3,2012-01-08 18:15:14
13045,192232,3,2011-12-09 2:53:23
13046,192232,5,2011-12-15 22:19:34
13047,192232,6,2011-12-19 19:28:59
13048,192244,3,2011-12-09 1:31:51
13049,192244,3,2012-01-07 4:46:29
13050,192247,1,2011-12-08 23:15:51
13051,192247,3,2011-12-09 0:01:06
13052,192247,3,2012-01-08 18:15:18
13053,192250,3,2011-12-09 1:01:01
13054,192250,5,2011-12-17 0:25:29
13055,192250,6,2011-12-28 23:12:47
13056,192250,4,2011-12-29 0:47:49
13057,192250,4,2011-12-29 19:00:20
13058,192253,3,2011-12-09 2:08:12
13059,192253,3,2012-01-08 18:15:21
13060,192256,3,2011-12-09 0:04:23
13061,192256,5,2011-12-09 0:05:52
13062,192256,6,2011-12-09 0:07:20
13063,192256,6,2011-12-09 0:24:22
13064,192259,3,2011-12-09 0:11:29
13065,192259,3,2011-12-09 0:48:47
13066,192262,3,2011-12-09 1:23:53
13067,192265,3,2011-12-09 0:33:39
13068,192268,3,2011-12-09 0:31:16
13069,192268,5,2011-12-15 20:26:15
13070,192268,5,2012-02-06 18:15:12
13071,192271,3,2011-12-09 0:56:28
13072,192271,5,2011-12-14 19:20:45
13073,192271,6,2011-12-15 2:36:21
13074,192271,6,2011-12-15 17:44:08
13075,192274,3,2011-12-09 1:48:04
13076,192274,5,2011-12-09 1:52:00
13077,192274,6,2011-12-20 21:17:42
13078,192277,2,2011-12-09 23:50:06
13079,192277,2,2011-12-10 1:13:08
13080,192280,1,2011-12-09 4:01:37
13081,192280,3,2011-12-09 5:08:35
13082,192280,3,2011-12-09 18:25:31
13083,192286,3,2011-12-09 3:35:51
13084,192286,5,2011-12-17 3:57:40
13085,192286,6,2011-12-22 21:33:57
13086,192289,1,2011-12-09 4:01:16
13087,192289,3,2011-12-09 5:03:31
13088,192289,3,2011-12-09 5:03:53
13089,192292,1,2011-12-09 3:11:32
13090,192292,3,2011-12-09 3:27:06
13091,192292,5,2011-12-09 3:32:04
13092,192292,5,2012-01-08 18:15:48
13093,192295,1,2011-12-09 4:02:41
13094,192301,1,2011-12-09 4:02:40
13095,192307,3,2011-12-09 4:22:44
13096,192307,5,2011-12-17 1:15:48
13097,192307,6,2011-12-23 22:29:55
13098,192307,6,2011-12-23 22:58:22
13099,192310,3,2011-12-09 3:59:23
13100,192310,3,2012-01-08 18:15:23
13101,192313,3,2011-12-09 4:57:30
13102,192319,3,2011-12-09 4:50:46
13103,192319,5,2011-12-16 20:12:00
13104,192319,6,2011-12-20 18:45:25
13105,192319,4,2011-12-20 19:03:56
13106,192319,6,2011-12-20 19:05:52
13107,192319,6,2011-12-20 19:33:27
13108,192322,1,2011-12-09 5:22:50
13109,192322,3,2011-12-09 5:27:07
13110,192322,5,2011-12-17 19:54:03
13111,192322,5,2011-12-21 19:47:36
13112,192325,3,2011-12-09 6:02:14
13113,192325,5,2011-12-15 23:49:21
13114,192334,3,2011-12-09 18:29:23
13115,192334,5,2011-12-17 19:56:49
13116,192334,5,2012-01-09 18:15:04
13117,192337,1,2011-12-09 17:59:36
13118,192337,3,2011-12-09 18:44:44
13119,192337,3,2012-01-08 18:15:26
13120,192340,3,2011-12-09 18:40:32
13121,192340,5,2011-12-17 19:35:48
13122,192340,5,2012-01-09 18:15:08
13123,192343,1,2011-12-09 18:01:00
13124,192343,3,2011-12-09 20:18:10
13125,192343,5,2011-12-14 22:40:59
13126,192346,1,2011-12-09 18:02:14
13127,192349,1,2011-12-09 18:03:33
13128,192359,3,2011-12-09 18:50:04
13129,192359,5,2011-12-13 2:26:51
13130,192359,6,2011-12-22 0:35:13
13131,192359,6,2011-12-22 1:42:18
13132,192362,1,2011-12-09 18:07:40
13133,192362,3,2011-12-09 19:40:47
13134,192365,3,2011-12-09 19:48:26
13135,192365,5,2011-12-17 19:59:37
13136,192365,5,2012-01-09 18:15:12
13137,192368,3,2011-12-09 18:32:21
13138,192368,5,2011-12-17 4:14:47
13139,192368,6,2011-12-20 20:58:55
13140,192368,4,2011-12-20 21:04:43
13141,192368,4,2011-12-27 21:14:21
13142,192371,1,2011-12-09 19:01:52
13143,192371,3,2011-12-09 20:22:34
13144,192371,5,2011-12-16 19:42:39
13145,192371,6,2011-12-20 2:06:57
13146,192374,1,2011-12-09 20:37:44
13147,192377,1,2011-12-09 20:39:00
13148,192377,3,2011-12-09 20:51:01
13149,192377,5,2011-12-17 4:31:39
13150,192377,5,2012-01-02 23:52:20
13151,192380,1,2011-12-09 20:45:01
13152,192383,3,2011-12-09 20:06:03
13153,192383,5,2011-12-09 20:10:55
13154,192383,6,2011-12-17 0:29:50
13155,192389,3,2011-12-09 20:39:52
13156,192392,3,2011-12-09 20:48:55
13157,192392,5,2011-12-15 20:14:20
13158,192392,6,2011-12-20 1:06:49
13159,192392,4,2011-12-20 2:09:44
13160,192392,6,2011-12-20 21:47:11
13161,192392,4,2011-12-20 22:51:21
13162,192392,6,2011-12-22 17:50:41
13163,192395,3,2011-12-09 20:58:49
13164,192398,3,2011-12-09 21:01:37
13165,192401,1,2011-12-09 21:47:00
13166,192401,3,2011-12-09 22:07:47
13167,192401,5,2011-12-17 20:26:45
13168,192401,6,2011-12-22 0:43:53
13169,192401,4,2011-12-22 1:00:20
13170,192401,6,2011-12-22 21:49:24
13171,192401,4,2011-12-22 22:48:10
13172,192401,6,2011-12-22 23:29:36
13173,192401,6,2011-12-22 23:42:00
13174,192407,3,2011-12-09 22:26:27
13175,192407,3,2011-12-09 23:18:02
13176,192410,3,2011-12-09 23:08:24
13177,192410,5,2011-12-18 0:28:26
13178,192410,5,2012-01-12 18:15:25
13179,192413,3,2011-12-09 23:09:59
13180,192413,5,2011-12-10 0:00:42
13181,192413,6,2011-12-22 18:20:40
13182,192413,4,2011-12-22 18:21:50
13183,192422,3,2011-12-09 23:59:58
13184,192422,5,2011-12-10 0:01:43
13185,192422,5,2011-12-21 0:45:02
13186,192425,3,2011-12-10 0:03:17
13187,192425,3,2011-12-10 0:15:29
13188,192428,1,2011-12-09 23:37:52
13189,192428,3,2011-12-10 0:09:43
13190,192434,2,2011-12-12 18:52:36
13191,192434,2,2011-12-13 23:10:08
13192,192437,1,2011-12-10 1:50:59
13193,192440,3,2011-12-10 1:55:55
13194,192440,5,2011-12-17 19:55:22
13195,192440,6,2012-01-10 0:16:17
13196,192440,6,2012-01-10 0:28:30
13197,192443,1,2011-12-10 1:53:49
13198,192446,3,2011-12-10 4:45:35
13199,192449,3,2011-12-10 3:03:35
13200,192449,5,2011-12-19 15:15:03
13201,192449,6,2011-12-20 20:06:47
13202,192449,4,2011-12-20 20:54:15
13203,192449,4,2012-01-02 18:44:14
13204,192452,3,2011-12-10 4:49:05
13205,192452,3,2011-12-13 20:30:26
13206,192455,3,2011-12-10 4:37:01
13207,192455,5,2011-12-10 20:46:17
13208,192455,5,2011-12-14 23:25:11
13209,192458,1,2011-12-10 5:15:03
13210,192458,3,2011-12-10 19:19:15
13211,192461,1,2011-12-10 5:19:45
13212,192464,3,2011-12-10 5:03:06
13213,192464,5,2011-12-10 22:34:17
13214,192464,6,2011-12-20 0:43:24
13215,192464,4,2011-12-20 1:27:00
13216,192464,6,2011-12-20 18:28:08
13217,192464,6,2011-12-20 19:40:04
13218,192467,3,2011-12-10 4:49:12
13219,192467,5,2011-12-17 20:12:56
13220,192467,5,2012-01-09 18:15:16
13221,192470,1,2011-12-10 5:20:57
13222,192473,1,2011-12-10 5:25:08
13223,192476,1,2011-12-10 5:27:26
13224,192479,3,2011-12-10 5:15:19
13225,192479,5,2011-12-17 5:08:03
13226,192479,6,2011-12-27 19:30:26
13227,192479,4,2011-12-29 18:20:29
13228,192479,6,2011-12-29 18:51:02
13229,192485,3,2011-12-10 19:23:29
13230,192485,5,2011-12-15 21:17:06
13231,192485,6,2012-01-10 20:47:14
13232,192488,1,2011-12-10 19:06:56
13233,192491,3,2011-12-10 19:14:28
13234,192491,5,2011-12-18 1:18:29
13235,192491,6,2011-12-22 21:12:07
13236,192491,4,2011-12-22 22:35:27
13237,192491,4,2011-12-23 20:21:25
13238,192494,3,2011-12-10 19:32:50
13239,192494,5,2011-12-13 0:29:34
13240,192494,5,2011-12-17 22:38:30
13241,192497,3,2011-12-10 19:33:15
13242,192497,5,2011-12-11 0:15:44
13243,192497,6,2011-12-22 23:24:47
13244,192497,4,2011-12-22 23:53:49
13245,192497,6,2011-12-23 20:46:04
13246,192497,6,2011-12-23 21:17:45
13247,192500,3,2011-12-10 19:38:08
13248,192503,1,2011-12-10 19:08:12
13249,192512,3,2011-12-10 19:33:03
13250,192512,5,2011-12-10 21:19:46
13251,192512,5,2011-12-20 4:01:52
13252,192518,3,2011-12-10 19:33:28
13253,192518,3,2011-12-10 22:56:14
13254,192521,1,2011-12-10 19:26:05
13255,192521,3,2011-12-10 19:48:30
13256,192521,5,2011-12-17 20:02:46
13257,192521,5,2012-01-10 18:15:25
13258,192524,1,2011-12-10 19:27:11
13259,192524,3,2011-12-10 19:54:05
13260,192524,5,2011-12-17 21:13:06
13261,192524,5,2012-01-03 4:02:56
13262,192527,3,2011-12-10 21:40:11
13263,192527,3,2012-01-10 18:15:08
13264,192530,3,2011-12-10 20:22:30
13265,192530,3,2012-01-10 18:15:12
13266,192533,1,2011-12-10 21:19:24
13267,192533,3,2011-12-10 21:45:40
13268,192533,5,2011-12-10 23:29:47
13269,192533,5,2012-01-10 18:15:27
13270,192536,3,2011-12-10 20:29:36
13271,192536,5,2011-12-17 20:33:25
13272,192536,5,2012-01-10 18:15:30
13273,192542,3,2011-12-10 21:29:30
13274,192542,3,2012-01-10 18:15:14
13275,192551,1,2011-12-10 21:14:31
13276,192551,3,2011-12-10 21:22:08
13277,192551,5,2011-12-10 21:26:54
13278,192551,6,2011-12-21 21:44:07
13279,192554,3,2011-12-10 21:41:48
13280,192554,5,2011-12-17 20:08:37
13281,192554,6,2011-12-22 20:36:03
13282,192554,4,2011-12-22 20:58:38
13283,192554,6,2011-12-23 0:53:51
13284,192554,4,2011-12-23 1:23:58
13285,192554,6,2011-12-23 20:17:06
13286,192560,1,2011-12-10 23:36:23
13287,192560,3,2011-12-11 0:40:07
13288,192560,5,2011-12-17 20:47:31
13289,192560,5,2012-01-10 18:15:32
13290,192563,1,2011-12-10 22:51:33
13291,192563,3,2011-12-11 0:55:14
13292,192563,5,2011-12-12 18:42:27
13293,192563,5,2011-12-20 4:48:42
13294,192566,3,2011-12-11 0:27:42
13295,192566,5,2011-12-17 20:44:13
13296,192566,6,2011-12-23 22:56:16
13297,192566,4,2011-12-24 3:39:10
13298,192566,6,2011-12-24 5:56:39
13299,192566,6,2011-12-27 17:51:09
13300,192569,1,2011-12-10 22:32:48
13301,192572,1,2011-12-10 23:47:45
13302,192575,1,2011-12-10 23:48:47
13303,192575,3,2011-12-11 0:57:28
13304,192575,3,2011-12-13 3:36:02
13305,192578,3,2011-12-10 23:05:42
13306,192578,5,2011-12-10 23:06:36
13307,192578,6,2011-12-21 19:07:44
13308,192584,3,2011-12-10 23:25:03
13309,192584,5,2011-12-14 18:16:51
13310,192584,6,2011-12-22 0:19:53
13311,192584,6,2011-12-22 18:41:12
13312,192587,1,2011-12-10 23:50:23
13313,192587,3,2011-12-11 1:03:54
13314,192587,5,2011-12-17 20:48:51
13315,192587,6,2011-12-22 20:53:15
13316,192587,4,2011-12-22 21:14:05
13317,192587,6,2011-12-23 20:10:28
13318,192587,4,2011-12-23 21:03:34
13319,192587,6,2011-12-27 21:05:41
13320,192587,4,2011-12-27 23:44:48
13321,192587,6,2012-01-10 20:29:28
13322,192590,3,2011-12-11 0:53:25
13323,192590,5,2011-12-13 0:07:35
13324,192590,6,2011-12-21 20:33:04
13325,192590,4,2011-12-21 20:40:20
13326,192596,3,2011-12-11 1:12:08
13327,192596,3,2011-12-15 19:27:13
13328,192602,1,2011-12-11 0:29:27
13329,192605,3,2011-12-11 0:37:26
13330,192605,5,2011-12-11 0:38:25
13331,192605,6,2011-12-15 20:48:04
13332,192605,4,2011-12-15 20:53:00
13333,192605,4,2011-12-15 21:12:02
13334,192608,3,2011-12-11 1:13:42
13335,192608,5,2011-12-17 21:50:47
13336,192608,5,2012-02-06 18:15:25
13337,192611,1,2011-12-11 1:19:45
13338,192611,3,2011-12-13 0:10:45
13339,192611,5,2011-12-22 23:47:25
13340,192611,5,2012-01-15 18:15:46
13341,192614,1,2011-12-12 18:31:09
13342,192614,3,2011-12-13 0:12:40
13343,192614,5,2011-12-18 0:53:11
13344,192614,6,2011-12-22 18:59:59
13345,192614,4,2011-12-22 19:23:23
13346,192614,6,2011-12-27 18:32:10
13347,192614,4,2011-12-27 18:32:41
13348,192614,6,2011-12-27 23:43:24
13349,192614,4,2011-12-27 23:43:47
13350,192614,4,2011-12-28 0:20:30
13351,192620,3,2011-12-12 18:52:01
13352,192620,3,2011-12-12 23:14:11
13353,192623,3,2011-12-12 18:59:35
13354,192623,3,2011-12-13 3:54:01
13355,192626,3,2011-12-12 19:11:22
13356,192626,3,2011-12-16 5:58:36
13357,192629,3,2011-12-12 19:26:51
13358,192629,3,2012-01-10 18:15:17
13359,192635,3,2011-12-12 19:31:47
13360,192635,5,2011-12-15 0:45:46
13361,192635,6,2012-01-02 22:07:52
13362,192635,4,2012-01-03 2:45:49
13363,192635,6,2012-01-11 18:45:18
13364,192635,4,2012-01-11 23:21:09
13365,192638,3,2011-12-12 19:38:07
13366,192638,3,2011-12-16 23:14:42
13367,192644,3,2011-12-12 19:50:32
13368,192644,5,2011-12-12 20:13:24
13369,192644,5,2012-02-03 18:15:40
13370,192650,3,2011-12-12 20:03:21
13371,192650,5,2011-12-12 20:09:44
13372,192650,6,2011-12-30 0:08:30
13373,192650,4,2011-12-30 1:39:11
13374,192650,6,2011-12-30 19:19:35
13375,192650,4,2012-01-02 20:40:10
13376,192650,4,2012-01-17 19:36:32
13377,192656,3,2011-12-12 21:09:35
13378,192656,5,2011-12-12 21:12:04
13379,192656,6,2012-01-06 0:16:39
13380,192656,4,2012-01-06 2:52:49
13381,192656,6,2012-01-11 23:52:56
13382,192659,3,2011-12-12 21:17:22
13383,192659,5,2011-12-13 3:00:37
13384,192659,6,2011-12-21 23:55:33
13385,192662,1,2011-12-12 18:35:10
13386,192665,3,2011-12-12 21:20:10
13387,192665,5,2011-12-14 1:03:43
13388,192665,5,2012-01-13 18:15:29
13389,192668,1,2011-12-12 18:36:35
13390,192668,3,2011-12-13 0:20:54
13391,192668,5,2011-12-13 1:46:48
13392,192668,6,2011-12-21 23:48:23
13393,192668,4,2011-12-22 19:36:53
13394,192668,6,2011-12-23 18:12:25
13395,192668,4,2011-12-23 19:12:13
13396,192668,6,2011-12-28 1:33:01
13397,192668,6,2011-12-28 17:41:15
13398,192674,3,2011-12-13 15:15:05
13399,192674,5,2011-12-13 20:14:49
13400,192674,5,2012-01-13 18:15:26
13401,192680,1,2011-12-12 18:45:22
13402,192683,3,2011-12-12 21:23:23
13403,192683,3,2011-12-12 22:18:59
13404,192689,1,2011-12-12 18:46:13
13405,192689,3,2011-12-13 0:24:55
13406,192689,5,2011-12-13 5:22:42
13407,192689,5,2011-12-21 3:44:59
13408,192692,3,2011-12-12 21:35:01
13409,192692,5,2011-12-17 21:39:53
13410,192692,6,2011-12-22 23:45:39
13411,192695,1,2011-12-12 18:48:21
13412,192695,3,2011-12-13 0:29:48
13413,192695,3,2012-01-11 18:15:11
13414,192701,3,2011-12-12 21:24:52
13415,192701,5,2011-12-13 0:04:03
13416,192701,5,2011-12-14 19:50:59
13417,192704,3,2011-12-12 21:40:16
13418,192704,5,2011-12-18 0:31:26
13419,192704,6,2011-12-27 20:27:03
13420,192704,4,2011-12-27 22:52:54
13421,192704,6,2011-12-28 18:56:24
13422,192707,1,2011-12-12 18:51:26
13423,192707,3,2011-12-13 0:43:16
13424,192707,5,2011-12-13 0:54:45
13425,192707,6,2012-01-25 19:30:45
13426,192707,6,2012-01-25 21:14:39
13427,192710,3,2011-12-12 22:28:59
13428,192710,5,2011-12-12 22:31:08
13429,192710,6,2012-01-07 1:11:55
13430,192710,2,2012-01-07 1:16:15
13431,192710,6,2012-01-07 1:41:00
13432,192710,4,2012-01-07 1:41:48
13433,192710,6,2012-01-12 0:55:43
13434,192719,3,2011-12-12 22:40:39
13435,192719,5,2011-12-17 23:08:09
13436,192719,5,2012-01-12 18:15:27
13437,192722,3,2011-12-12 22:42:28
13438,192722,5,2011-12-15 4:05:48
13439,192722,5,2012-01-14 18:15:50
13440,192725,1,2011-12-12 18:52:39
13441,192725,3,2011-12-13 0:47:14
13442,192725,5,2011-12-16 5:50:47
13443,192725,6,2012-01-02 23:18:39
13444,192728,3,2011-12-12 22:44:08
13445,192728,5,2011-12-12 23:47:11
13446,192728,5,2011-12-28 21:19:50
13447,192731,3,2011-12-12 22:46:35
13448,192731,5,2011-12-17 22:54:54
13449,192731,6,2011-12-23 21:58:30
13450,192734,3,2011-12-12 22:58:00
13451,192734,5,2011-12-12 23:25:49
13452,192734,6,2011-12-22 21:41:50
13453,192734,6,2011-12-22 21:59:25
13454,192740,3,2011-12-12 23:09:45
13455,192740,5,2011-12-17 21:35:39
13456,192740,6,2011-12-28 18:07:20
13457,192740,4,2011-12-28 18:47:03
13458,192740,6,2012-01-10 20:38:21
13459,192746,1,2011-12-12 18:58:44
13460,192746,3,2011-12-13 1:34:59
13461,192746,5,2011-12-13 3:44:53
13462,192746,6,2011-12-28 23:48:50
13463,192746,6,2011-12-29 1:21:53
13464,192752,3,2011-12-12 23:12:44
13465,192752,5,2011-12-18 0:31:06
13466,192758,1,2011-12-12 18:59:11
13467,192761,3,2011-12-12 23:23:27
13468,192761,5,2011-12-12 23:24:58
13469,192761,5,2011-12-23 1:04:46
13470,192764,1,2011-12-12 18:59:59
13471,192773,1,2011-12-12 19:01:24
13472,192773,3,2011-12-13 1:28:23
13473,192773,5,2011-12-17 23:55:12
13474,192773,5,2011-12-20 1:33:16
13475,192776,1,2011-12-12 19:05:17
13476,192779,1,2011-12-12 19:06:40
13477,192779,3,2011-12-13 1:30:56
13478,192779,3,2011-12-13 5:04:28
13479,192785,1,2011-12-12 19:07:56
13480,192785,1,2011-12-12 20:18:31
13481,192788,3,2011-12-12 23:28:50
13482,192788,5,2011-12-16 18:28:04
13483,192788,6,2011-12-20 1:11:39
13484,192788,4,2011-12-20 1:12:16
13485,192788,4,2011-12-22 22:36:04
13486,192791,1,2011-12-12 19:17:42
13487,192791,3,2011-12-13 1:03:54
13488,192791,5,2011-12-13 1:25:12
13489,192791,5,2011-12-20 0:49:49
13490,192794,1,2011-12-12 19:19:25
13491,192794,3,2011-12-13 1:33:20
13492,192794,3,2011-12-14 1:24:34
13493,192797,1,2011-12-12 19:20:56
13494,192800,1,2011-12-12 19:22:39
13495,192803,1,2011-12-12 19:23:18
13496,192806,1,2011-12-12 19:24:36
13497,192809,1,2011-12-12 19:26:03
13498,192812,1,2011-12-12 19:35:53
13499,192812,3,2011-12-13 0:59:05
13500,192812,5,2011-12-13 4:06:37
13501,192812,6,2011-12-29 22:54:43
13502,192815,1,2011-12-12 19:37:04
13503,192819,1,2011-12-12 19:54:14
13504,192822,1,2011-12-12 19:55:41
13505,192822,3,2011-12-13 1:04:26
13506,192822,3,2011-12-13 2:19:44
13507,192825,1,2011-12-12 20:10:12
